SystemID,UnitID,MacAddress,PanID,Channel,CombinerID,SetUpYMD,FirstConnectYMD,LastConnectYMD,LastDataYMD,Port_0,Port_1,Port_2,Port_3,Port_4,Port_5,Port_6,Port_7,Port_8,Port_9,CorrectA_1,CorrectA_2,CorrectA_3,CorrectA_4,CorrectA_5,CorrectA_6,CorrectA_7,CorrectA_8,CorrectB_1,CorrectB_2,CorrectB_3,CorrectB_4,CorrectB_5,CorrectB_6,CorrectB_7,CorrectB_8,CorrectC,CorrectD,CorrectE,CorrectF,CorrectG,CorrectH,CorrectI_1,CorrectI_2,CorrectI_3,CorrectI_4,CorrectI_5,CorrectI_6,CorrectI_7,CorrectI_8,CorrectJ_1,CorrectJ_2,CorrectJ_3,CorrectJ_4,CorrectJ_5,CorrectJ_6,CorrectJ_7,CorrectJ_8,CorrectK,CorrectL,CorrectM,CorrectN,CorrectO,CorrectP
107,50,,NULL,1,50,NULL,NULL,NULL,NULL,1,1,1,1,0,0,0,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
107,51,,NULL,1,56,NULL,NULL,NULL,NULL,1,1,1,1,1,1,0,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
107,52,,NULL,1,57,NULL,NULL,NULL,NULL,1,1,1,1,1,1,0,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
107,53,,NULL,1,58,NULL,NULL,NULL,NULL,1,1,1,1,1,1,0,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
107,54,,NULL,1,59,NULL,NULL,NULL,NULL,1,1,1,1,1,1,0,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
107,55,,NULL,1,60,NULL,NULL,NULL,NULL,1,1,1,1,1,1,0,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
107,56,,NULL,1,61,NULL,NULL,NULL,NULL,1,1,1,1,1,1,0,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
107,57,,NULL,1,62,NULL,NULL,NULL,NULL,1,1,1,1,1,0,0,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
107,58,,NULL,1,63,NULL,NULL,NULL,NULL,1,1,1,1,1,0,0,0,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
107,121,,NULL,1,51,NULL,NULL,NULL,NULL,0,0,8,0,0,0,0,0,1,1,NULL,NULL,0.02061856,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
107,122,,NULL,1,52,NULL,NULL,NULL,NULL,0,0,8,0,0,0,0,0,1,1,NULL,NULL,0.02061856,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
107,123,,NULL,1,53,NULL,NULL,NULL,NULL,0,0,8,0,0,0,0,0,1,1,NULL,NULL,0.02061856,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
107,124,,NULL,1,54,NULL,NULL,NULL,NULL,2,0,A,0,0,0,0,0,1,1,0.00096527,NULL,0.020703934,NULL,NULL,NULL,NULL,NULL,0,NULL,-20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
107,125,,NULL,1,55,NULL,NULL,NULL,NULL,0,0,8,8,8,8,3,4,1,1,NULL,NULL,0.02484472,0.02484472,0.02484472,0.02484472,0.074534161,0.010351967,NULL,NULL,-20,-20,-20,-20,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
